,Name,Category,Biz City,Biz Zip,Biz Lat,Biz Lng,Rating,Review Count,Price,Yelp ID
32058,Ohana Express,"['Hawaiian', 'Burgers', 'Ice Cream & Frozen Yogurt']",Redwood City,94061,37.46868,-122.22399999999999,4.0,147,$,99oiUfnODqJ0YtchRyKJyg
32059,The Courthouse 2021,"['American (New)', 'Seafood', 'Steakhouses']",Redwood City,94063,37.486369,-122.22683899999998,3.5,110,$$$,BHfR-QGtXm7NKEUGieT1Dw
32060,iGuey Taqueria,['Mexican'],San Carlos,94070,37.496438842905,-122.248153333333,4.0,118,$,IvK__7MYd7tMD-E0wNqvog
32063,Talk of Broadway,['Diners'],Redwood City,94063,37.486684000000004,-122.2279753,4.0,342,$$,OjkcIFhYyu8GkNkvIr6brg
32064,Quinto Sol,['Mexican'],Redwood City,94063,37.486338,-122.22936299999999,3.5,475,$$,E8SLwf_MVhyX7kBfrxuYIg
32067,Diner Japonica,"['Japanese', 'Diners', 'Comfort Food']",Redwood City,94061,37.4693216,-122.2234542,4.0,209,$$,w2ugYGE9p6JjLoKxXVkDhw
32068,Redwood Grill,"['American (Traditional)', 'Breakfast & Brunch', 'Cocktail Bars']",Redwood City,94061,37.4567096,-122.22912179999999,4.0,361,$$,q4BY35FDEphWHN4nh4-cYw
32069,Tacos El Grullense E&E,['Mexican'],Redwood City,94063,37.48483,-122.23299999999999,4.0,240,$,P_Eln2C4bPruXil6efj34w
32070,Dhaba Xpress,"['Halal', 'Indian']",Redwood City,94063,37.4865874,-122.23205779999999,4.0,41,$$,0VxtrwQbm1WOzmTpFTrDzw
32075,CRU Wine Bar & Merchant,"['Wine Bars', 'Pizza']",Redwood City,94063,37.485240000000005,-122.230057,4.0,98,$$,UhzPynUp8l-OFDNRCos-tg
32077,Mediterranean Delite,"['Delis', 'Caterers', 'Mediterranean']",San Carlos,94070,37.495251457204,-122.24652193446,3.5,619,$$,5bqRPrxb_sI-WCFqaqhMtw
32078,Stacks,"['Breakfast & Brunch', 'American (Traditional)']",Redwood City,94062,37.491501799999995,-122.24159750000001,3.5,704,$$,CBt6gzsxY5cwrXIV-tCgBw
32079,Venga Empanadas,"['Argentine', 'Salad', 'Soup']",Redwood City,94063,37.486098999999996,-122.22644629999999,4.0,52,$$,gNY4ZnCCf5z2pnzAeAKTHg
32080,L&L Hawaiian Barbeque,"['Hawaiian', 'Barbeque']",Redwood City,94063,37.491268700000006,-122.2237514,3.0,112,$,pIWpyuSfy0eSmywwbrlWHw
32081,Go Fish Poke Bar,"['Poke', 'Japanese', 'Sushi Bars']",Redwood City,94063,37.4861625,-122.2299124,4.0,205,$$,nM95lmo-YqOGIbwwfqntlw
32083,Harry's Hofbrau,"['American (Traditional)', 'American (New)', 'Sandwiches']",Redwood City,94063,37.47798,-122.2235,4.0,507,$$,ni9EDZ5Van_pYh2jSAiDSw
32084,Mariscos Culiacancito,"['Mexican', 'Seafood']",Redwood City,94063,37.472729,-122.21626200000001,4.5,28,$$,TRly7riYpwKaPpuHTSmOUQ
32085,City Pub,"['Pubs', 'American (Traditional)', 'Chicken Wings']",Redwood City,94063,37.486511,-122.23382,3.5,394,$$,Jl3EEFeAnj9KHyFMRheQOQ
32086,The Patty Shack,"['Burgers', 'Sandwiches']",Redwood City,94063,37.4848721558788,-122.226050151696,3.5,463,$$,ekkWZSUhRkmQwRdoXso9iA
32088,Pronto Pizzeria & Rotisserie,"['Pizza', 'Italian', 'Mediterranean']",Redwood City,94061,37.47283,-122.21713999999999,4.0,299,$$,GbVInnpGOIBG8Iml9xpNLw
32089,The Bap,['Korean'],Redwood City,94063,37.48679,-122.22788,4.0,49,$$,e0AL3zWmbFlworkd9SSAEQ
32091,Yokohama,"['Japanese', 'Sushi Bars']",Redwood City,94063,37.486704700000004,-122.2272091,3.5,711,$$,8N5fzg-TT4M4fTNpgJfYpA
32093,Arya Steakhouse,"['Persian/Iranian', 'Steakhouses', 'Breakfast & Brunch']",Redwood City,94063,37.4856052,-122.22893590000001,4.0,472,$$,EU34WleZFi4_hwKqv1T5dg
32096,Higuma Japanese Restaurant,"['Japanese', 'Sushi Bars']",Redwood City,94063,37.489587,-122.239208,3.5,469,$$,0YhJfVynOhhlVzdz6KBX7g
32100,Flamin Dogs Deli,"['Delis', 'Hot Dogs', 'Sandwiches']",Redwood City,94063,37.49411,-122.2322,4.0,98,$,qILEkXVdncQGAoHGUc5WvA
32102,Frida's Colibri Restaurant & Bar,"['Mexican', 'Breakfast & Brunch', 'Latin American']",Redwood City,94063,37.49025,-122.22893,4.0,115,$,1PbfwQyh-rUSxUoEgPF0gQ
32103,Capelo's Barbecue,"['Barbeque', 'Food Trucks']",Redwood City,94063,37.4770934,-122.2115173,4.5,221,$$,CG3XatPWpGDTzMTqq_LRRA
32105,Wingstop,['Chicken Wings'],Redwood City,94063,37.4773073,-122.223372,3.0,72,$$,V5YmDGwPeYOS73L5cT1fCw
32106,True Ethiopian Cuisine Catering,"['Ethiopian', 'Caterers']",San Carlos,94070,37.487428,-122.258455,5.0,8,Unavailable,8fKXlof7miJ22jOUoqrPlA
32108,Kasa Indian Eatery,['Indian'],Redwood City,94063,37.4866779,-122.2279416,3.0,54,Unavailable,VDf79BtMxWNaqWNEDAkpzg
32110,Chavez Supermarket & Taqueria,"['Grocery', 'Mexican']",Redwood City,94063,37.48855089999999,-122.23535770000001,4.0,194,$,qgrKGrTLvi2KdIka4l6GEg
32111,Applebee's Grill + Bar,"['American (Traditional)', 'Sports Bars', 'Burgers']",Redwood City,94063,37.489903999999996,-122.223463,2.0,367,$$,uJP1gFfaizxFxD3oBAUqZg
32112,Ryu Sushi Bistro,"['Japanese', 'Sushi Bars']",San Carlos,94070,37.498729,-122.25163500000001,4.0,204,$$,abSjSZ-x2gwORMPEJKx3PQ
32115,Ben Franks Restaurant,"['Hot Dogs', 'Burgers']",Redwood City,94062,37.490897226963796,-122.23992521453,3.0,209,$,JoEyJtqIevQCLn7pPXHCiw
32116,Thaibodia,"['Thai', 'Cambodian', 'Chicken Wings']",Redwood City,94061,37.46483,-122.22497,3.5,303,$$,viwscGqez8WDMPqp9pzwTg
32117,Chef Chen's,['Chinese'],Redwood City,94063,37.4902572631836,-122.228935241699,3.5,167,$,V5Ksvuzk71XhgNEwBLu7cg
32119,Los Carnalitos,"['Food Trucks', 'Mexican']",Redwood City,94063,37.46933,-122.21135,4.5,148,$,D461S2QHRiHXQMDaoFdeIg
32120,Sizzler,"['Seafood', 'Steakhouses', 'Salad']",Redwood City,94063,37.490049531539505,-122.22608714084299,2.5,137,$$,op838-h5xQbtuJ8IB903lA
32121,Sakura Teppanyaki and Sushi,"['Sushi Bars', 'Steakhouses', 'Teppanyaki']",Redwood City,94063,37.48666179999999,-122.2290158,3.5,433,$$,sDO1O_tnHN-i47HuT1IZZA
32122,The Habit Burger Grill,"['Burgers', 'Sandwiches']",Redwood City,94063,37.4835455957198,-122.230025553801,3.5,159,$,f96tFsjy2IgZ3GaD1V-q2g
32123,Taqueria El Grullense,['Mexican'],Redwood City,94063,37.482436,-122.230092,3.5,223,$,tgJhbyAxCDfLie9pbF75xQ
32129,Panaderia Y Restaurante Guatemalteca,"['Latin American', 'Food']",Redwood City,94063,37.479281,-122.22333799999998,3.5,16,$,bsD_ZyqTGWZ6NxFWEOHg0Q
32130,Sushi Plus,"['Japanese', 'Sushi Bars', 'Vegetarian']",Redwood City,94061,37.457742588442,-122.228845113164,4.0,611,$$,metftdHqcWtc4iOhp6U0qQ
32131,Canyon Inn,['American (Traditional)'],Redwood City,94062,37.472549,-122.25985700000001,3.5,172,$$,bc8iPpq-DTTjR9TQEsy7mQ
32133,Prima Deli,"['Delis', 'Italian', 'Caterers']",Redwood City,94061,37.46605,-122.24091000000001,4.0,263,$,ifgjAQbWzHoGI9cu_Wqdwg
32134,Ike's Lair of Redwood City,"['Sandwiches', 'Vegan']",Redwood City,94063,37.4861346,-122.23425159999998,3.5,648,$,KIF8a60imkeWQtT6GEBW4Q
32136,Sancho's Taqueria,['Mexican'],Redwood City,94062,37.4717246379865,-122.259378433228,3.5,563,$,YAHXL9KBOoij6ptvnHORJQ
32138,Tacos Los Gemelos,['Mexican'],Redwood City,94063,37.4793121,-122.2261226,4.0,131,$,09BfJLwTqZ_w6pcUcso31g
32139,Mountain Mike's Pizza,['Pizza'],Redwood City,94062,37.469702000000005,-122.246393,2.5,10,Unavailable,8JNHoV2T1FVDyaAM4lBi3w
32141,Cyclismo Cafe,"['Cafes', 'Coffee & Tea', 'Breakfast & Brunch']",Redwood City,94063,37.4857326,-122.2289415,4.5,161,$$,s21nsw6r-vUg3zzPoJJZyQ
32142,Taza Deli & Cafe,"['Delis', 'Gelato', 'Sandwiches']",Redwood City,94063,37.4868656,-122.22341329999999,5.0,66,$$,VajLQOoy-BS8H3yXnyMHwQ
32144,Asya,['Sushi Bars'],Redwood City,94062,37.471323334731004,-122.259624510774,4.0,40,$$,JunK6YetBy6QsxOtflcjGQ
32145,El Paisano,['Mexican'],Redwood City,94063,37.47525,-122.20969,4.5,38,$,xCJxtq2j9zfg7Y1aIYjMyg
32146,JOE & THE JUICE,"['Juice Bars & Smoothies', 'Coffee & Tea', 'Cafes']",Redwood City,94063,37.485677,-122.22962199999999,2.5,23,Unavailable,bJVWSsppd-iY7tRdCENtAQ
32147,Franklin Street Caffe,"['Breakfast & Brunch', 'Cafes']",Redwood City,94063,37.48520240989421,-122.23088571419399,4.0,263,$$,cecyfk6Y02akNd9xbb89WA
32149,Fina's Cafe,"['Coffee & Tea', 'Cafes']",San Carlos,94070,37.49464797973629,-122.246566772461,4.5,50,$,R6m8SV3QcoZJj89zZDDMQQ
32150,Gabe's Burgers,"['Food Trucks', 'Burgers']",Palo Alto,94303,37.4865583721433,-122.223790086404,4.5,14,Unavailable,2cIO4okjIzttZ2V0uXezaw
32151,IHOP,"['American (Traditional)', 'Breakfast & Brunch', 'Burgers']",Redwood City,94063,37.49539,-122.23493,2.5,150,$$,7wwSd1PDZhVxrMU7e1U6Ag
32152,The Sandwich Spot,"['Sandwiches', 'Delis', 'Juice Bars & Smoothies']",San Carlos,94070,37.498283,-122.2511424,4.0,240,$,1P0omFcQzjvmBc1hz7ZMAQ
32153,Naranjos Taqueria,['Mexican'],Redwood City,94063,37.4860953790393,-122.234129137694,3.5,115,$,cJ3XEqmCkXfKYg3qBz5S1A
32155,Pizza My Heart,['Pizza'],Redwood City,94063,37.4860964,-122.22895749999999,3.5,199,$,KILWMdJL8Qk6vOjCfnSNbA
32156,Nikko's Mexican Grill,['Mexican'],Redwood City,94062,37.4908649,-122.2405952,3.5,140,$,mxCvb-Qy-_1uNXuRpQjA6Q
32158,Karakade Thai Cuisine,['Thai'],Redwood City,94061,37.4693133424049,-122.222979179466,3.5,381,$$,zXyTs3ou-nx98Utfq6zp8Q
32160,Pizza Hut,"['Pizza', 'Italian', 'Chicken Wings']",Cameron,76520,30.854394210434698,-96.98012524168001,2.0,80,$,KqxBC2aqn0l-T4LxaC1gqA
32163,McDonald's,"['Burgers', 'Fast Food', 'Coffee & Tea']",Redwood City,94063,37.4941009410229,-122.235663202146,2.5,66,$,SKh6Je4oWuUaGSVRnskvMw
32164,Little MadFish,"['Japanese', 'Sushi Bars']",Redwood City,94063,37.4840713,-122.23205,3.0,492,$$,r8yHMYfGAcAkbi5Bp3kuUg
32165,La Costa,['Mexican'],Redwood City,94061,37.47125,-122.21413999999999,3.5,15,$,X1nr7oxHZRoipcM79cbLRQ
32166,Cafe La Tartine,"['Bakeries', 'Breakfast & Brunch', 'Cafes']",Redwood City,94063,37.48581,-122.2293,3.5,698,$$,-3fK2BLviJhDkZugVAjA5A
32167,New York Pizza Pasta & More,"['Pizza', 'Italian', 'Sandwiches']",San Carlos,94070,37.497886657714794,-122.249786376953,3.0,192,$,9GKHeEbngj4J3NOdcjvRdQ
32168,Five Guys,"['Burgers', 'Fast Food']",Redwood City,94063,37.486346999999995,-122.22900700000001,3.0,180,$,ikSdgLEIsA0-Fj_9eDMuBQ
32170,Rack & Roll BBQ Shack,"['Barbeque', 'Seafood']",Redwood City,94061,37.45783091057,-122.228665427962,3.0,216,$$,xdvZKWQkidNR6q-acRxCrQ
32171,La Casita Chilanga,['Mexican'],Redwood City,94063,37.486405600000005,-122.2350311,3.5,115,$,E2yxmJhvBJuI4QfXzQXjYA
32172,Bravo Taqueria,"['Mexican', 'Vegetarian']",Redwood City,94061,37.46334,-122.22525,4.0,271,$,cDtfZM6toBEpaFPGI4f6ZA
32173,Erik's DeliCafÃÂ©,"['Sandwiches', 'Delis', 'Soup']",Redwood City,94063,37.490479439556395,-122.225026422577,3.5,233,$,8PP-U2cKlL4tE74yxyPAlA
32176,Pho Truong Long,['Vietnamese'],Redwood City,94061,37.4671015,-122.22427379999999,3.5,221,$,NJcPAZclp6UJ5tjxLaYoFQ
32177,KFC,"['Fast Food', 'Chicken Wings', 'Chicken Shop']",Redwood City,94062,37.4923,-122.243,1.5,92,$,5UFYI6G9xfSNzhne23hxJw
32179,Margaritas Mexican Restaurant,['Mexican'],Redwood City,94063,37.486674799999996,-122.2280153,3.0,340,$$,ZFd_5xYXBPifMG7k7JvpOg
32180,La Hacienda,['Mexican'],San Carlos,94070,37.4973108619452,-122.249998748302,3.5,92,$$,Ei9xQx92mmYVMCEZ2nP8tA
32181,Carl's Jr,"['Fast Food', 'Burgers']",Redwood City,94063,37.490421295166,-122.226104736328,3.0,43,$,GAROIHnh7AV0DhnSJ0vqSQ
32184,Panda Express,"['Chinese', 'Fast Food']",Redwood City,94063,37.4849186040503,-122.23204978807101,2.0,108,$,WkGsRwtdlfNY5BhWqsrR8w
32185,El Mercadito Latino,"['Grocery', 'Mexican']",Redwood City,94063,37.4785766601562,-122.225273132324,4.0,25,$,QWIPm8Iz6B4i0e4aE7Ru7g
32186,Pita Hub - Redwood City,"['Breakfast & Brunch', 'Mediterranean', 'Sandwiches']",Redwood City,94063,37.484766,-122.212584,4.0,89,$$,erMyVLJ3OlKl1qVjvpnqnw
32187,Speederia Pizzeria,['Pizza'],Redwood City,94062,37.4720632155486,-122.259405864941,3.5,120,$,w76fTZY4-3S48e1_fynxbA
32188,Thai House Restaurant,"['Thai', 'Desserts', 'Salad']",Redwood City,94063,37.478424700000005,-122.2248871,3.0,168,$$,htBkQolQ-hORdfmwvL5_eQ
32189,Portobello Grill,"['American (New)', 'Bars']",Redwood City,94063,37.48569620000001,-122.2289399,3.5,270,$$,Fgl1UBychTaeDEyYWY8lIQ
32190,US Chinese Food,"['Chinese', 'Fast Food']",Redwood City,94063,37.4737648,-122.2184682,3.0,67,$,azF7rAUhwzFrm_pQ7dkolg
32191,Evelins Food,"['Food Trucks', 'Tacos']",Redwood City,94063,37.486273193976494,-122.224705182016,4.0,10,Unavailable,HL5LvFyvgB4lGu4S_pEuGw
32192,Chipotle Mexican Grill,"['Mexican', 'Fast Food']",Redwood City,94063,37.485823499999995,-122.22894550000001,3.0,187,$,evC5ZVSvPMgmzwyuCc-z1A
32194,Sakura Teppanyaki and Sushi,"['Sushi Bars', 'Teppanyaki']",Redwood City,94063,37.4907298206914,-122.226429593918,3.0,97,$$,NWuEEraIDcp9uYHmAcNWPQ
32195,El Rey,['Mexican'],Redwood City,94061,37.471084000000005,-122.21388999999999,4.5,2,$,B76ijxvEleyvj4pVGHj9Ow
32198,Tacos El Grullense E&E,['Mexican'],Redwood City,94063,37.479762,-122.21554499999999,3.5,178,$,maRQ-Vi4VHneDctVb5CyfA
32200,Taco Bell,"['Mexican', 'Fast Food', 'Tex-Mex']",Redwood City,94063,37.4902656884526,-122.22404676322901,3.0,73,$,tZJ76ptSrBphUDV6s318nw
32203,Popeyes Louisiana Kitchen,"['Fast Food', 'Chicken Wings']",Redwood City,94061,37.467490000000005,-122.22453999999999,2.5,94,$,3MZPCDtrfdB4tz32CwG60A
32204,Blue Fin Sushi,"['Sushi Bars', 'Japanese']",Redwood City,94063,37.4862806431333,-122.23085347563,4.0,80,$,Fw9SmX_DZhh5IfZARj31zQ
32206,Alana's Cafe,"['Breakfast & Brunch', 'Sandwiches']",Redwood City,94063,37.48365,-122.22653000000001,3.5,879,$$,kE-GHmAmVkco6wO1rU7AXw
32207,Summit Cafe,"['Coffee & Tea', 'Breakfast & Brunch']",Redwood City,94061,37.466284,-122.241033,4.0,147,$,R6vJGjVUcs1k0sk536xVyA
32208,Woodside Deli,"['Delis', 'Sandwiches', 'Salad']",Redwood City,94061,37.456990000000005,-122.22719,4.0,395,$,IEUG7EFEkEl8UdE9Mem89g
32210,Carl's Jr,"['Burgers', 'Fast Food']",San Carlos,94070,37.493464635900004,-122.244556124,3.5,36,$,uZI7a0f2xaWC4gLiXYRi0g
32211,Taqueria El Tulense,['Mexican'],Redwood City,94063,37.4832614511251,-122.21231438219499,4.0,45,$,qTUZz0M-UOIrGYxoPpmIqQ
32212,McDonald's,"['Burgers', 'Fast Food', 'Coffee & Tea']",Redwood City,94063,37.479261,-122.22426100000001,2.5,62,$,RzOObhAwP46EM8M39YvuXA
32214,Yat Sing Restaurant,"['Chinese', 'Seafood']",Redwood City,94061,37.4577902832144,-122.228939133182,3.0,195,$$,usLkr6rsSLcayG0DYyzsVA
32217,Nikko's Mexican Grill,['Mexican'],Redwood City,94063,37.486574157628205,-122.23203332870101,3.5,45,$,QQY6khNWzesbmxZFOP69zg
32219,Noah's Bagels,"['Bagels', 'Sandwiches']",Redwood City,94063,37.4849265352657,-122.23092939736601,2.0,226,$,IYjjKIiHfLBQFwBmXcBWvA
32220,Round Table Pizza,['Pizza'],Redwood City,94061,37.457713,-122.229949,2.5,80,$$,-g8efwjwh0rrleMk0Buicw
32221,Little Caesars Pizza,['Pizza'],Redwood City,94061,37.46585,-122.24141000000002,2.0,57,$,c0HMQJ7I1CRXACOTI9zm4g
32224,La Estrellita Restaurant,"['Mexican', 'Breakfast & Brunch', 'Tapas/Small Plates']",Redwood City,94063,37.48066,-122.21736999999999,4.0,40,$,1M1slrtzR8rJutNBPzb77w
32225,Chuck E. Cheese,"['Pizza', 'Arcades', 'Indoor Playcentre']",Redwood City,94063,37.474554,-122.21651499999999,2.5,91,$$,gRQPy4LCjsQc25MOA2O3IA
32226,Burger King,"['Burgers', 'Fast Food']",Redwood City,94063,37.48938,-122.23801,2.5,55,$,_gTBecsKzbvqHMdzzt6-2g
32227,Bonfare Market,"['Convenience Stores', 'Beer, Wine & Spirits', 'Delis']",Redwood City,94062,37.471448340641,-122.259398506359,4.0,19,$$,hq5Gpue-9awqGBlbqsskSA
32228,Seltzer Sisters,"['Caterers', 'Kosher']",Redwood City,94063,37.48425,-122.21173,4.0,16,$,Rrl-368HPsuhrltZsomZ6w
32229,Vivi's Cafe,"['Breakfast & Brunch', 'Cafes', 'Burgers']",Redwood City,94061,37.466937200000004,-122.22432009999999,4.0,167,$$,-1jDhxACvBR9I-cFUyEJHg
32231,Karlitas Taco Place,['Mexican'],Redwood City,94061,37.470634999999994,-122.22386599999999,3.5,131,$,qZsCFJZQhjkQ0BCjYRI2Gg
32232,Denny's,"['American (Traditional)', 'Diners', 'Breakfast & Brunch']",Redwood City,94063,37.4867286553385,-122.214681431651,2.0,154,$,q2td9Wp7zWMniUfgGkBf9w
32237,Round Table Pizza,"['Pizza', 'Buffets']",San Carlos,94070,37.4982431,-122.2498981,2.5,91,$,DUoVTbWxVYPrC7XWbP-6rA
32239,Mi Rancho Supermarket,"['Grocery', 'Delis', 'Meat Shops']",Redwood City,94063,37.47663,-122.21771000000001,3.0,28,$$,R3vWgekovgtrx3SH0CSlkw
32248,Las Juntas Restaurant,['Mexican'],Redwood City,94063,37.478961,-122.21428600000002,3.5,52,$,_Pj6tafJ4prtiRrCCzypQg
32249,Wendy's,"['Fast Food', 'Burgers']",Redwood City,94063,37.4774932861328,-122.224090576172,2.0,73,$,vcjpL7bP85Gc_etxRy702Q
32250,FG Bakery Cafe,"['Coffee & Tea', 'Breakfast & Brunch', 'Bakeries']",Redwood City,94061,37.473232,-122.216857,4.0,79,$$,a9G2nx-wpNdQhiXaNuE_Nw
32252,Taco Bell,"['Fast Food', 'Tex-Mex', 'Mexican']",Redwood City,94061,37.471344,-122.21518799999998,2.5,60,$,lFD7ZwjjmpI5gSPk_s0NDg
32253,5th Quarter Pizza,['Pizza'],Redwood City,94061,37.4636981,-122.22504029999999,3.5,150,$$,ESls78-CZ33lhecBEqQ-sw
32255,Papa John's Pizza,['Pizza'],Redwood City,94063,37.4827118,-122.23007199999999,3.0,95,$,EWPPYBfieH_U314eQvPegQ
32257,San Mateo County Government Center Cafeteria,['Cafeteria'],Redwood City,94063,37.48810770000001,-122.23097040000002,3.0,4,$$,mC1xQrJkvP6CN8PxgdOKLA
32258,KFC,"['Fast Food', 'Chicken Wings', 'Chicken Shop']",Redwood City,94061,37.4687,-122.223,2.5,47,$,9M6jsMXwyjxfWpF_ZdJlRw
32261,El Grullense Grill,"['Mexican', 'Bars', 'Seafood']",Redwood City,94061,37.473951272108,-122.216929793358,3.0,104,$,lRFrHBs1tgBGJCYnSRJSFQ
32262,El Grullo Taco Truck,"['Mexican', 'Street Vendors', 'Food Stands']",Redwood City,94063,37.486579895019496,-122.21887969970699,4.0,5,Unavailable,KnYf8E14SuMcYz21IQ0XFA
32263,Hot Dog Cart,['Hot Dogs'],Redwood City,94063,37.48856,-122.22931000000001,3.5,3,$,mqpJ_lst4EezM3CSdMQvNQ
32264,7 Mares Mexican Seafood Restaurant,"['Mexican', 'Seafood', 'Karaoke']",Redwood City,94063,37.47613,-122.21018000000001,3.0,66,$$,Hb4DIJ1zRKGAvJCpoAZgcw
32265,Sancho's Taco Truck,['Mexican'],Redwood City,94062,37.471896355802706,-122.25961080518199,4.0,20,$,Q1LZe2pKhkTxYpJKvpxKaA
32266,El Grullense Grill,"['Mexican', 'Seafood', 'Breakfast & Brunch']",Redwood City,94061,37.467040000000004,-122.22466999999999,3.0,242,$,3gfoyb5peVyWxtpreylOXA
32267,Willow Market y Carniceria,['Mexican'],Redwood City,94063,37.4761976,-122.22002920000001,4.0,18,$,JBknLwfGdFvRCU0D_Sd3Gw
32268,Taqueria Apatzingan,['Mexican'],Redwood City,94061,37.45623,-122.22762,3.0,31,$,kJGv6rS7Cu3uSAt3YgAFcg
32269,Burger King,"['Fast Food', 'Burgers']",Redwood City,94063,37.48041,-122.21837,2.0,33,$,e1g0jtTGCnEv6__KeYhmUw
32271,TogoÃ¢ÂÂs Sandwiches,"['Sandwiches', 'Delis', 'Fast Food']",Redwood City,94063,37.480609,-122.2272515,3.0,68,$,MeAOojN2FAHGWK7Vzn2fCg
32272,Annabelita's Pupusa Truck,['Food Stands'],Redwood City,,37.4845008850098,-122.22772216796899,3.5,6,$$,SQ-xpdtrusuSN08eaTVLWQ
32274,Jack in the Box,"['Burgers', 'Fast Food', 'Breakfast & Brunch']",Redwood City,94063,37.486886,-122.21508600000001,2.0,30,$,SCQF5YG7TFaancbPsVEyDA
32277,Kaiser Hospital Cafeteria,['American (Traditional)'],Redwood City,94061,37.4625960219966,-122.224960327148,3.0,9,$,UKel67j2fVja6cobn-bnDw
32279,Subway,"['Sandwiches', 'Fast Food']",Redwood City,94061,37.48991420000001,-122.2241727,2.0,36,$,ZJNI4Fn0zofSx9C4FiflYw
32280,Breakers Cafe,"['Breakfast & Brunch', 'Cafes']",Redwood City,94061,37.45620202088,-122.22940372225,3.0,101,$$,AnWZT7hB3FT0WqQcAb3Wfw
32281,Catrinas Taqueria,['Mexican'],Redwood City,94063,37.475495200000005,-122.2093658,4.0,11,$,6wnTQChwNGNACGnRyOGUaw
32282,Taqueria El Jarocho,['Mexican'],Redwood City,94063,37.4868649,-122.2234433,3.5,4,Unavailable,EJE92HNMFiUWG-GJYWAfXg
32284,Genji Sushi Bars Redwood City,['Sushi Bars'],Redwood,94062,37.482459999999996,-122.23164369999999,3.0,1,Unavailable,PgNeFGuzUo9Zx7KaArmNqw
32288,Jack in the Box,"['Fast Food', 'Burgers', 'Breakfast & Brunch']",Redwood City,94061,37.4676,-122.20898999999999,2.5,30,$,Tljus2p2ypA-XEsNn0D_RA
32289,Subway,"['Sandwiches', 'Fast Food']",Redwood City,94063,37.4851450037247,-122.231032723274,2.5,20,$,SlShRvoF7Ykw7ncjbo5cog
32293,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']",Redwood City,94063,37.4676094,-122.22365118564501,1.5,33,$,rfcDRfn0crWJwbhGyggnzQ
32297,Subway,"['Sandwiches', 'Fast Food']",Redwood City,94061,37.467040000000004,-122.22466999999999,2.5,29,$,Fd_JPdF8mc4H6TK3nLFd5g
32298,Pizza Hut,"['Pizza', 'Italian', 'Chicken Wings']",Redwood City,94063,37.4939816097044,-122.23600566387199,1.0,5,$,58f1FVj6kLob0R2jeAoWUA
32303,Speedy's Chicken & Happy Day Restaurant,['Restaurants'],Redwood City,94061,37.4671015,-122.22427379999999,1.0,1,Unavailable,8tk7_6feb6n2mIOEW04TKg
32306,Broadway Cafe,"['Seafood', 'Chinese', 'Pizza']",Redwood City,94061,37.4869065,-122.2171081,1.5,3,Unavailable,0xq56WJtwKb0r-inXloEAA
32308,Pizza & Taqueria Los Temos,['Pizza'],Redwood City,94063,37.478641499999995,-122.2253571,1.0,2,$$$,aHkh8dfRG03ee2ComSy16Q
32309,Jack in the Box,"['Fast Food', 'Breakfast & Brunch', 'Burgers']",Redwood City,94061,37.4630986,-122.22528219223,2.0,37,$,VY4prQaAAc8_IYEE1crqUw
32317,Subway,"['Sandwiches', 'Fast Food']",Redwood City,94063,37.4772857,-122.22334040000001,2.0,17,$,OdesL2anbO8XeT-vvHoB3g
32345,Back A Yard Caribbean American Grill,"['American (Traditional)', 'Caribbean', 'Barbeque']",Menlo Park,94025,37.4729,-122.154948,4.5,1992,$$,BkwTtLkb0MImKsZ8H1nCAg
32347,Freewheel Brewing Company,"['Breweries', 'Burgers', 'Pubs']",Redwood City,94063,37.4782534,-122.1869481,4.0,286,$$,uWhQc8pgOYtS-bsz_sbPZw
32348,Squeeze In,"['Breakfast & Brunch', 'American (Traditional)']",Redwood City,94063,37.478538,-122.187261,4.0,496,$$,BFqtQdJL3LwxdFNN5nipvA
32349,Hometown Noodle,"['Vietnamese', 'Noodles']",Redwood City,94063,37.47249,-122.20454,3.5,568,$,7hdpJs1Vre804Gd4pW4bjg
32350,King Hummus,"['Mediterranean', 'Middle Eastern', 'Vegetarian']",Menlo Park,94025,37.46567,-122.15685,5.0,51,Unavailable,YwsiZz_0VEesekdTTulFlQ
32352,Oak + Violet,['American (New)'],Menlo Park,94025,37.45633,-122.18775,3.5,102,Unavailable,clV0aKY87pWK5sykEu6T6w
32355,Zipotes Restaurant,"['Salvadoran', 'Breakfast & Brunch', 'Mexican']",Redwood City,94063,37.4808905043617,-122.198772680939,4.0,200,$,py2MaAGdUth5jIjfHKeL3Q
32356,Mexcal Taqueria,['Mexican'],Menlo Park,94025,37.4721970993725,-122.203838099256,4.0,119,$,INo-8XQp2O6RYon8qlcP5w
32357,Pupuseria Nineth,"['Salvadoran', 'Seafood', 'Mexican']",Redwood City,94063,37.4683541,-122.2084362,3.5,17,Unavailable,Efe_pNjctgNDuooerJn7eg
32358,Mi Hacienda Taqueria,['Mexican'],Redwood City,94063,37.48252,-122.20185,4.0,106,$,WL9PjXrtOxwgrW3GERnXEA
32359,Delucchi's Market,"['Grocery', 'Delis']",Redwood City,94063,37.4784415900785,-122.18811482324101,3.0,79,$$,DdFchmWFwnE1ES-FLxuFMQ
32360,Yat Sing,['Chinese'],Redwood City,94063,37.4786028,-122.18626909999999,3.0,115,$$,4_w0sUFJ0L6U4EdDMPkumQ
